path,fruit,quality,class,source,width,height
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110335.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110336_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110340_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110351.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110353.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110356_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110404_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110406.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110418.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110419_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110422_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110424_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110431_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110433.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110434_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110444.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110446_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110451_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110454.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110507.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110510_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110519_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110533.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110537_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110540.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110546.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110552_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110605_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110607_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110610_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110619_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110644_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110646_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110649_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110655_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110656_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110659.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110705.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110710_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110713_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110720_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110728_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110731_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110737_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110839.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110841_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110851_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110903_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110909_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110919.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110921_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110925_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110944_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110957.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_110958_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111000_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111007_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111009_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111016_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111034_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111053_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111055_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111108_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111110_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111132_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111143_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111148_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111153_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111155_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111204.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111205.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111206_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111209.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111228.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111229_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111240.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111245_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111305.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111306_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111308.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111316_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111318.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111319_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111322_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111324.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111332.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111333.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111334_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111347_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111358.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111401_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111419.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111420_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111444_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111446.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111453_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111455.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111458.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111503.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111513.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111514_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111517.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111522.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111548.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111551_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111555.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111612.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111613_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111634_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111639_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111641_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111652_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111654_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111657.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111703.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111714_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111716.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111718.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111725.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111742_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111744_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111747_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111800_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111807_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111810.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111814.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111825_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111833.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111834.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111836_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111838_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111853_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111855_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111904.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_111907_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112012_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112013_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112023_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112025_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112037.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112038_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112040.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112042.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112044.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112049.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112056_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112058_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112100_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112104_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112106_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112115.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112116_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112118_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112120_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112132_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112134_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112140_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112156_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112224.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112225_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112227.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112245.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112247.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112248_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112251_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112302_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112304.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112305_1.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112317.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
Fruits/Good Quality_Fruits/Pomegranate_Good/IMG_20230910_112319.jpg,Pomegranate,Good,Pomegranate_Good,recolectada,3120,3120
